Time,Force
0.0,-0.08399879542533911
0.002000400080016003,-0.05441610560675902
0.004000800160032006,-0.211553048661053
0.006001200240048009,-0.12456578006101104
0.008001600320064013,-0.12871346715557483
0.010002000400080016,0.019898161959594065
0.012002400480096018,0.19123162678481304
0.014002800560112022,0.31874475977693395
0.016003200640128026,0.043438660387077714
0.01800360072014403,0.1272933715629362
0.020004000800160033,0.08867609056678624
0.022004400880176037,-0.37469319376050797
0.024004800960192037,-0.1815870213899215
0.02600520104020804,0.20423981475160408
0.028005601120224044,0.22767895431608412
0.030006001200240048,0.22709759230175902
0.03200640128025605,0.028406697732206367
0.03400680136027205,-0.33100571406186496
0.03600720144028806,-0.1337528234565385
0.03800760152030406,-0.09915955152304527
0.040008001600320066,0.2056843617947856
0.042008401680336066,0.012443775663241397
0.04400880176035207,0.4259841023191978
0.04600920184036807,0.3854162669869306
0.048009601920384073,0.4306114165767242
0.05001000200040008,-0.08344927803767387
0.05201040208041608,0.2020115581874516
0.05401080216043209,0.012306831044162303
0.05601120224044809,0.1773626198767121
0.058011602320464095,-0.04535967424579268
0.060012002400480095,0.3649673129384125
0.0620124024804961,-0.033679222028148756
0.0640128025605121,-0.2617716484398141
0.06601320264052811,0.5383993444916643
0.0680136027205441,0.22410743497438446
0.07001400280056011,-0.07425450669990272
0.07201440288057612,0.11107713626873944
0.07401480296059212,0.032118156020473534
0.07601520304060812,0.1525937192317549
0.07801560312062412,0.31595502786766155
0.08001600320064013,0.2885056227059497
0.08201640328065612,0.21404400105384389
0.08401680336067213,0.16829459862787358
0.08601720344068814,0.38692122951467733
0.08801760352070415,-0.2099642037007195
0.09001800360072014,0.029278460115703314
0.09201840368073615,-0.012732875264827997
0.09401880376075215,0.3881830094428939
0.09601920384076815,0.04304170306652469
0.09801960392078415,-0.062405135877383694
0.10002000400080016,0.30857405036465296
0.10202040408081617,0.020878442915349682
0.10402080416083216,0.1363988372114241
0.10602120424084817,0.6866857824812274
0.10802160432086418,0.3717942130425021
0.11002200440088018,0.17606444946397576
0.11202240448089618,0.19794952070933866
0.11402280456091218,0.4075716818737959
0.11602320464092819,0.3625436507526377
0.11802360472094418,0.24898118174373643
0.12002400480096019,0.2584612481505613
0.1220244048809762,-0.05433626604092151
0.1240248049609922,-0.09248837729975784
0.1260252050410082,0.21402565044044414
0.1280256051210242,0.12660544957409117
0.1300260052010402,0.3743466207438224
0.13202640528105622,0.3004309741356414
0.13402680536107223,0.11030018058870367
0.1360272054410882,0.30135054572903963
0.1380276055211042,0.18891579017278234
0.14002800560112022,0.689729753603912
0.14202840568113623,0.3575006441957385
0.14402880576115223,-0.028030992424516787
0.14602920584116824,0.6520270983457688
0.14802960592118425,0.1651233422078132
0.15003000600120023,0.10063013962880074
0.15203040608121624,0.7281345319525525
0.15403080616123224,0.3723794043964268
0.15603120624124825,0.44717529234404557
0.15803160632126426,0.45743921783058267
0.16003200640128026,0.27342937994342664
0.16203240648129627,0.20394136164388538
0.16403280656131225,0.240360920393396
0.16603320664132826,0.6477705054750644
0.16803360672134426,0.3705343804768907
0.17003400680136027,0.5961342194539458
0.17203440688137628,0.3220311887925773
0.17403480696139229,0.1900071022213634
0.1760352070414083,0.05639866685094452
0.17803560712142427,0.4781952229181321
0.18003600720144028,0.6911612460948813
0.1820364072814563,0.17888843357412174
0.1840368073614723,0.46249325416138487
0.1860372074414883,0.088425543112294
0.1880376075215043,0.2561334775521014
0.19003800760152031,0.42457841804700724
0.1920384076815363,0.02904455362152536
0.1940388077615523,0.37480503234848417
0.1960392078415683,0.21476984338029054
0.19803960792158432,0.5067559221836453
0.20004000800160032,0.3564119122506727
0.20204040808161633,0.5810615738624514
0.20404080816163234,0.34092954861853547
0.20604120824164834,0.12804238588074063
0.20804160832166432,0.10678894667036087
0.21004200840168033,0.02603526572268061
0.21204240848169634,0.5380784085160362
0.21404280856171234,0.9266761149926085
0.21604320864172835,0.5058140029929435
0.21804360872174436,0.7568054934399158
0.22004400880176037,0.6527337556469813
0.22204440888177635,0.3259680569406852
0.22404480896179235,0.6863077396344921
0.22604520904180836,0.3411319549776865
0.22804560912182437,0.3487006768787154
0.23004600920184037,0.4023120932190377
0.23204640928185638,0.4153721542386836
0.2340468093618724,0.5834596869949915
0.23604720944188837,0.32057526098172096
0.23804760952190437,0.6361326987352861
0.24004800960192038,0.6368131585652124
0.2420484096819364,0.5340018546116136
0.2440488097619524,0.8568688864920584
0.2460492098419684,0.7299548850138614
0.2480496099219844,0.68994450119757
0.2500500100020004,0.49274398692597143
0.2520504100820164,0.5533735331674697
0.2540508101620324,0.5912810404026043
0.2560512102420484,0.4926593172536667
0.2580516103220644,0.418380781946313
0.2600520104020804,0.015827857829044834
0.26205241048209643,0.643991265928115
0.26405281056211244,0.7121873949746377
0.26605321064212845,0.27512588227903434
0.26805361072214445,0.6318269645352983
0.27005401080216046,0.3959233040575882
0.2720544108821764,0.44434997743026383
0.2740548109621924,0.783226807778973
0.2760552110422084,0.3263583721381326
0.27805561112222443,0.32945784520640675
0.28005601120224044,0.8922479792712961
0.28205641128225645,0.5055549657450907
0.28405681136227245,0.787352065336089
0.28605721144228846,0.22167040344142874
0.28805761152230447,0.2410496849762615
0.2900580116023205,0.36553207906459695
0.2920584116823365,0.45517069672655297
0.2940588117623525,0.2741385756309981
0.2960592118423685,0.6319793529019166
0.2980596119223845,0.6483541205195235
0.30006001200240046,0.3851129538458439
0.30206041208241646,0.4043189926929318
0.30406081216243247,0.4339705567141887
0.3060612122424485,0.34162864974441476
0.3080616123224645,-0.0012359617933034306
0.3100620124024805,0.564128035956137
0.3120624124824965,0.4982997757422104
0.3140628125625125,0.5220000084886338
0.3160632126425285,0.3885009306074885
0.3180636127225445,0.7561841344383997
0.3200640128025605,1.0823764431461136
0.32206441288257653,0.43368508413171025
0.32406481296259254,0.8836356013392244
0.32606521304260855,0.680210991189123
0.3280656131226245,0.6171399483623534
0.3300660132026405,0.5443965991514778
0.3320664132826565,0.5997331334243792
0.3340668133626725,0.8494401404610833
0.33606721344268853,0.3950413890752922
0.33806761352270454,0.5707818472873303
0.34006801360272054,0.8786988308091972
0.34206841368273655,0.8287472572840114
0.34406881376275256,0.4105825440204336
0.34606921384276856,0.601666603838336
0.34806961392278457,0.7868615815137592
0.3500700140028006,0.777010404111786
0.3520704140828166,0.8424061394891939
0.3540708141628326,0.727280505668553
0.35607121424284854,0.7638476395054871
0.35807161432286455,0.7250395166814121
0.36007201440288056,0.9754395623187737
0.36207241448289657,0.5781328693490773
0.3640728145629126,0.6751248920977093
0.3660732146429286,0.4654737952857326
0.3680736147229446,0.42903341088280844
0.3700740148029606,0.7393885596613999
0.3720744148829766,0.5325086268088361
0.3740748149629926,0.6687465781092855
0.3760752150430086,1.0067604906053718
0.3780756151230246,0.9981141630575379
0.38007601520304063,1.1338405899992372
0.38207641528305664,1.0194561187174422
0.3840768153630726,1.175412162946004
0.3860772154430886,0.7849862443330385
0.3880776155231046,0.5199368130866593
0.3900780156031206,0.5033118214388053
0.3920784156831366,0.9854946038111341
0.3940788157631526,0.7193806257099852
0.39607921584316863,0.7370971217327958
0.39807961592318464,0.604860699913283
0.40008001600320064,0.6316327891559285
0.40208041608321665,0.7970006105638239
0.40408081616323266,0.511973701530646
0.40608121624324867,0.7772041667564243
0.4080816163232647,1.030738969606738
0.4100820164032807,0.3045305582175737
0.4120824164832967,0.4257184421140749
0.41408281656331264,0.8718141528339693
0.41608321664332865,1.012185286294306
0.41808361672334465,0.6441008815778468
0.42008401680336066,0.34510714263479403
0.42208441688337667,1.033804017633557
0.4240848169633927,0.5878581061883207
0.4260852170434087,0.6804618157874553
0.4280856171234247,0.8191479584586097
0.4300860172034407,0.6246681189909421
0.4320864172834567,0.5853325252072161
0.4340868173634727,0.591589935603072
0.4360872174434887,1.1373149745097435
0.4380876175235047,1.0002190116635936
0.44008801760352073,0.885754496113432
0.4420884176835367,0.3361067783196239
0.4440888177635527,0.8915618187247297
0.4460892178435687,0.883281077916712
0.4480896179235847,0.5253195446955135
0.4500900180036007,0.8351808358033961
0.4520904180836167,0.9962174047167183
0.4540908181636327,0.9022596058229879
0.45609121824364873,0.6548074391903324
0.45809161832366474,0.7959364870661855
0.46009201840368075,0.9417844860101073
0.46209241848369675,0.8100203114471747
0.46409281856371276,1.0513909120878036
0.46609321864372877,0.8820614616464149
0.4680936187237448,0.9558880474224032
0.4700940188037607,0.9719491178551075
0.47209441888377673,0.5966849940302975
0.47409481896379274,0.8223583224845662
0.47609521904380875,0.7482167984700242
0.47809561912382476,1.025770429694557
0.48009601920384076,0.9119483004006447
0.48209641928385677,0.7839465449107514
0.4840968193638728,0.5674929522485628
0.4860972194438888,0.506742575049769
0.4880976195239048,0.8904405507406425
0.4900980196039208,0.6871640173448207
0.4920984196839368,0.9660530774462321
0.4940988197639528,0.5064076312883559
0.4960992198439688,1.1558204585232421
0.49809961992398477,0.9721841704201535
0.5001000200040008,0.8614160680441568
0.5021004200840168,1.1803450643093956
0.5041008201640328,1.0355575857373824
0.5061012202440488,0.7530005336529119
0.5081016203240648,0.8656300523855188
0.5101020204040808,0.4593599322595725
0.5121024204840968,1.0671392152506685
0.5141028205641128,0.7971835041915519
0.5161032206441288,0.46298784994550796
0.5181036207241448,0.6241103439125194
0.5201040208041608,1.0366919331459479
0.5221044208841769,1.1872877264693669
0.5241048209641929,0.8706161093007121
0.5261052210442089,0.6721106891484245
0.5281056211242249,0.5863470697641118
0.5301060212042409,1.1553820479746921
0.5321064212842569,0.9643008317696783
0.5341068213642729,0.8103135075894117
0.5361072214442889,0.7646072030869154
