Time,Force
0.0,-0.23031583555949303
0.004001600640256103,0.1973868105920327
0.008003201280512205,0.0477163625396797
0.012004801920768308,-0.061073524768847594
0.01600640256102441,-0.02965870648009728
0.020008003201280513,0.038200951665981996
0.024009603841536616,0.11483814213424912
0.028011204481792718,-0.074551913548311
0.03201280512204882,-0.05083625584673457
0.03601440576230493,0.019300854449326686
0.040016006402561026,0.11015058161184949
0.044017607042817125,0.4091083708188017
0.04801920768307323,-0.06465662329524266
0.05202080832332934,-0.22674136306524156
0.056022408963585436,0.39179495456605906
0.060024009603841535,-0.055822735687095754
0.06402561024409764,0.421210587717054
0.06802721088435375,0.3843514080358608
0.07202881152460985,0.2524200010963583
0.07603041216486595,0.39457403089109155
0.08003201280512205,-0.20693330516142114
0.08403361344537816,-0.10319829243090078
0.08803521408563425,0.23198477574259938
0.09203681472589036,0.1056808520772654
0.09603841536614646,0.033887794491482826
0.10004001600640257,0.36034182004272625
0.10404161664665867,0.2580858633403037
0.10804321728691477,0.4242716260383764
0.11204481792717087,0.1478388401446493
0.11604641856742698,0.2267292334230282
0.12004801920768307,0.545722844646918
0.12404961984793918,-0.011116552219021247
0.12805122048819528,0.23607651544358843
0.13205282112845138,0.08616491295329581
0.1360544217687075,0.6078607851291804
0.1400560224089636,0.7576141828432311
0.1440576230492197,0.3261195078186442
0.1480592236894758,0.3903393948069387
0.1520608243297319,0.27871266293084146
0.156062424969988,0.2786129993525301
0.1600640256102441,0.3313988258394128
0.1640656262505002,0.052483588477759024
0.16806722689075632,0.46189923746649103
0.1720688275310124,0.14031155112987376
0.1760704281712685,0.2741380434415861
0.18007202881152462,0.3590452609332384
0.1840736294517807,0.2074576296139513
0.18807523009203683,0.48689625808082854
0.19207683073229292,0.2796897251509927
0.19607843137254902,0.5952951879277737
0.20008003201280514,0.2153238933878852
0.20408163265306123,0.36354696755498606
0.20808323329331735,0.18988131028941413
0.21208483393357344,0.6080598603129339
0.21608643457382953,0.35666183653729483
0.22008803521408565,0.31467395893970473
0.22408963585434175,0.3953344797452201
0.22809123649459784,0.41862048853048806
0.23209283713485396,0.528757718187325
0.23609443777511005,0.5626607653337181
